place_id,channel_id,place_name,channel_name,place_size,boost,country,geo_lat,geo_lon
N0WlitFN,zinc-96-1,Sunshine Coast,Zinc 96.1,5,false,Australia,-26.65,153.06667
GwZxq99w,nova-chiclayo-fm-94-9,Chiclayo,Nova Chiclayo FM 94.9,4,false,Peru,-6.7700796,-79.85499
GwZxq99w,radio-fuego-fm-100-5,Chiclayo,Radio Fuego FM 100.5,4,false,Peru,-6.7700796,-79.85499
GwZxq99w,radio-kaliente-92-1-fm,Chiclayo,Radio Kaliente 92.1 FM,4,false,Peru,-6.7700796,-79.85499
GwZxq99w,radio-la-cumbe-1200-am,Chiclayo,Radio La Cumbe 1200 AM,4,false,Peru,-6.7700796,-79.85499
gZ6Kfdk2,2bbb-fm-93-3-107-3,Bellingen,2BBB FM 93.3 107.3,1,false,Australia,-30.433332,152.9
W42EgmEr,tankfm,Kempsey,Tank FM 103.1,1,false,Australia,-31.080061,152.8416
JhHAWEYb,rhema-99-9,Port Macquarie,Rhema 99.9,1,false,Australia,-31.433332,152.9
wd0EhwBG,radio-cw,Gaithersburg MD,Radio Connection Worldwide,2,false,United States,39.14344,-77.20137
wd0EhwBG,rootsradiolove,Gaithersburg MD,Rootsradiolove,2,false,United States,39.14344,-77.20137
Uf0ZP4JT,trfm,Sale,TRFM 99.5,1,false,Australia,-38.107716,147.06409
Yy1zVRLu,the-musiczone-radio-station,Clarksville TN,The MusicZone Radio Station,2,false,United States,36.52977,-87.35945
Yy1zVRLu,wsse-db,Clarksville TN,WSSE-DB,2,false,United States,36.52977,-87.35945
qAHZp8wQ,conexion-vertical-radio,La Llanada,Conexion Vertical Radio,2,false,Colombia,1.4729,-77.5798
qAHZp8wQ,llanada-estereo-98-5-fm,La Llanada,Llanada Estéreo 98.5 FM,2,false,Colombia,1.4729,-77.5798
ooidtqX5,la-nueva-94-fm-woda,Guaynabo,La Nueva 94FM - WODA,2,false,Puerto Rico,18.35745,-66.111
ooidtqX5,zeta-93-fm,Guaynabo,Zeta 93 FM,2,false,Puerto Rico,18.35745,-66.111
__jMy7y3,u-mzi-online-radio,Worcester,UMzi Online Radio,2,false,South Africa,-33.654144,19.459404
__jMy7y3,worcester-fm-89-2,Worcester,Worcester FM 89.2,2,false,South Africa,-33.654144,19.459404
vCHQKzuD,radio-dulcemar,Tirúa,Radio Dulcemar FM 88.5,1,false,Chile,-38.341915,-73.495514
DRAGDKFV,exxact-fm,Barendrecht,Exxact FM,2,false,Netherlands,51.85151,4.548581
DRAGDKFV,loopreizen-radio,Barendrecht,Loopreizen Radio DAB+ 7D,2,false,Netherlands,51.85151,4.548581
ud2aP65k,the-morning-breeze,Black Hawk CO,The Morning Breeze,1,false,United States,39.796932,-105.49389
giNyMrFu,kske-fm-ski-country,Avon CO,KSKE-FM Ski Country,1,false,United States,39.633068,-106.52222
aBrGCBHE,amiga,Vallenar,Amiga FM 88.5,3,false,Chile,-28.575796,-70.7571
aBrGCBHE,radio-marcela,Vallenar,Radio Marcela,3,false,Chile,-28.575796,-70.7571
aBrGCBHE,rdbradio-vallenar,Vallenar,Rdbradio Vallenar,3,false,Chile,-28.575796,-70.7571
da1wF21O,wjgmradio,Baldwin NY,WJGM FM 105.7 The Gospel,1,false,United States,40.668633,-73.611916
U7Q-oLxX,zero-db-radio,Beacon NY,Zero DB Radio,1,false,United States,41.504814,-73.96958
v8Zlpwb8,fm-cordillera-93-1,Tucapel,FM Cordillera 93.1,1,false,Chile,-37.292305,-71.95122
NoaXTvaD,radio-trone-de-grace,Bay Shore NY,Radio Trone De Grace,1,false,United States,40.725098,-73.24539
3sHSObXT,westsides-greatest-hits,Banks OR,Westsides Greatest Hits,1,false,United States,45.617798,-123.11441
KyJcvOdd,kwpx-cowpoke-country-radio,Banta CA,KWPX Cowpoke Country Radio,1,false,United States,37.75437,-121.37078
96nFGIEI,77fm,Meaux,77FM,2,false,France,48.956203,2.8884656
96nFGIEI,radio-zone-26,Meaux,Radio Zone 26,2,false,France,48.956203,2.8884656
JDSG4BFU,k101-classic-country,Bay Springs MS,K101 Classic Country,1,false,United States,31.979042,-89.287285
I8-sjVYR,radio-igrim-fm-102-2,Igrim,Радио ИГРИМ FM 102.2,1,false,Russia,63.19675,64.42262
FdKbaldb,radio-luna-carbonia,Carbonia,Radio Luna Carbonia,3,false,Italy,39.16443,8.522885
FdKbaldb,radio-carbonia,Carbonia,RCI FM 107.1,3,false,Italy,39.16443,8.522885
FdKbaldb,rci-latina,Carbonia,RCI Latina,3,false,Italy,39.16443,8.522885
lOEbHnjP,mix-1080-am-wufo,Amherst NY,Mix 1080 AM - WUFO,1,false,United States,42.979008,-78.792274
x07YK-Bc,fm-93-7-kazy,Cheyenne WY,FM93.7 KAZY,3,false,United States,41.13998,-104.820244
x07YK-Bc,jump104-5-am-870,Cheyenne WY,Jump104.5 AM 870,3,false,United States,41.13998,-104.820244
x07YK-Bc,krrr-fm-104-9,Cheyenne WY,KRRR FM 104.9,3,false,United States,41.13998,-104.820244
so90-Rd3,wnbb-fm-97-9-the-bear,Bayboro NC,WNBB FM 97.9 The Bear,1,false,United States,35.142944,-76.77021
j4gPYTgD,cabomil,Los Cabos,Cabo Mil Radio - XHSJS,2,false,Mexico,22.980341,-109.82347
j4gPYTgD,radiante-fm-89-1,Los Cabos,Radiante FM 89.1,2,false,Mexico,22.980341,-109.82347
iVIDUeAb,radio-libre,Bayonne NJ,Radio Libre,1,false,United States,40.668713,-74.11431
hocwoTs1,wcss-1490-am,Amsterdam NY,WCSS 1490 AM,1,false,United States,42.937744,-74.19035
zn0502Ej,kilid-herat,Herat,Kilid Herat,1,true,Afghanistan,34.352863,62.20403
3fkPgLnl,waao,Andalusia AL,WAAO-FM 93.7,1,false,United States,31.308504,-86.48329
LENO10EO,fm-fenix-100-3,Martínez,FM Fenix 100.3,2,false,Argentina,-34.49481,-58.516453
LENO10EO,horizonte-radio-95-3,Martínez,Horizonte Radio FM 95.3,2,false,Argentina,-34.49481,-58.516453
w54BkVPL,abn-old-time-radio-am-1610,Antioch IL,ABN Old-Time Radio AM 1610,1,false,United States,42.47724,-88.09564
wSl7JUWn,fm-la-97-5,El Calafate,FM La 97.5,1,false,Argentina,-50.33797,-72.2648
XvA-272Y,kgg-95-noaa-weather-radio,Monona WI,🌤️ KGG95 NOAA Weather Radio,2,false,United States,43.062317,-89.333534
XvA-272Y,wvmo-fm-98-7,Monona WI,WVMO FM 98.7,2,false,United States,43.062317,-89.333534
3KyBOYaF,agyaanom-radio,Cape Coast,Agyaanom Radio,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,atl-fm-100-5,Cape Coast,ATL FM 100.5,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,fante-one-radio,Cape Coast,Fante One Radio,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,kastle-fm,Cape Coast,Kastle FM,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,kojo-andoh-radio,Cape Coast,Kojo Andoh Radio,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,life-radio,Cape Coast,Life Radio,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,maryba-online-radio,Cape Coast,Maryba Online Radio,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,omega-ge-radio,Cape Coast,omega GE radio,9,false,Ghana,5.13151,-1.2794744
3KyBOYaF,touch-radio,Cape Coast,Touch Radio,9,false,Ghana,5.13151,-1.2794744
ter5mcnG,wjmq-fm-92-3-frog-country,Shawano WI,WJMQ FM 92.3 Frog Country,2,false,United States,44.782207,-88.60899
ter5mcnG,wtch-am-960,Shawano WI,WTCH AM 960,2,false,United States,44.782207,-88.60899
XzNQCC2s,radio-wanderlust,Trabzon,Radio Wanderlust,3,false,Turkey,41.002697,39.716763
XzNQCC2s,radyo-bordo-mavi-fm-103-3,Trabzon,Radyo Bordo Mavi FM 103.3,3,false,Turkey,41.002697,39.716763
XzNQCC2s,radyo-taka-fm-98-5,Trabzon,Radyo Taka FM 98.5,3,false,Turkey,41.002697,39.716763
p4wVt5bE,audiokiss-90-7-fm,Montero,Audiokiss 90.7 FM,3,false,Bolivia,-17.31911,-63.262142
p4wVt5bE,ciudad-radio-fm-101-5,Montero,Ciudad Radio FM 101.5,3,false,Bolivia,-17.31911,-63.262142
p4wVt5bE,radio-turbo-mix-fm-91-5,Montero,Radio Turbo Mix FM 91.5,3,false,Bolivia,-17.31911,-63.262142
Z1NJNmEH,duma-fm-93-0,Gaborone,Duma FM 93.0,5,true,Botswana,-24.628208,25.923147
Z1NJNmEH,gabz-fm,Gaborone,Gabz FM,5,true,Botswana,-24.628208,25.923147
Z1NJNmEH,rera-online-christian-radio,Gaborone,RERA Online Christian Radio,5,true,Botswana,-24.628208,25.923147
Z1NJNmEH,the-cross-fm,Gaborone,The Cross FM,5,true,Botswana,-24.628208,25.923147
Z1NJNmEH,yarona-fm,Gaborone,Yarona FM 106.6,5,true,Botswana,-24.628208,25.923147
9qtuwnMm,rockaway-radio,Laurelville OH,Rockaway Radio,1,false,United States,39.473396,-82.739334
6sGVHLlo,wlnc-am-1300,Laurinburg NC,WLNC AM 1300,1,false,United States,34.774048,-79.46282
CxK9nj75,humboldt-hot-air,Arcata CA,Humboldt Hot Air,3,false,United States,40.866516,-124.08284
CxK9nj75,khsu,Arcata CA,KHSU FM 90.5,3,false,United States,40.866516,-124.08284
CxK9nj75,krfh,Arcata CA,KRFH,3,false,United States,40.866516,-124.08284
ErqnD0YE,centraal-hits,Gouda,Centraal Hits,3,false,Netherlands,52.01152,4.7104635
ErqnD0YE,gouda-fm-dab-fm-106-9,Gouda,GoudaFM DAB+ FM106.9,3,false,Netherlands,52.01152,4.7104635
ErqnD0YE,gouwestad-radio,Gouda,Gouwestad Radio,3,false,Netherlands,52.01152,4.7104635
ZU927wbY,radio-baha-i-wlgi,Hemingway SC,Radio Baha'i WLGI FM 90.9,1,false,United States,33.753777,-79.447556
_xULylxf,acuarama-radio,Zipaquirá,Acuarama Radio,3,false,Colombia,5.021476,-73.99095
_xULylxf,cundinamarca-en-red,Zipaquirá,Cundinamarca En Red,3,false,Colombia,5.021476,-73.99095
_xULylxf,q-nota-fm,Zipaquirá,QNota FM,3,false,Colombia,5.021476,-73.99095
OGuRwjDG,-5-thelight,Wodonga,The Light FM 98.5,1,false,Australia,-36.124092,146.88176
7lVpQdna,wold-lp-fm-107-9,Manville NJ,WOLD-LP FM 107.9,1,false,United States,40.540936,-74.587654
SHD4JJjQ,citra-amilia-fm-93-5,Bumiayu,Citra Amilia FM 93.5,3,false,Indonesia,-7.264702,109.013565
SHD4JJjQ,radio-top-fm-95-1-bumiayu,Bumiayu,Top FM 95.1,3,false,Indonesia,-7.264702,109.013565
SHD4JJjQ,tsania-fm-101-8,Bumiayu,Tsania FM 101.8,3,false,Indonesia,-7.264702,109.013565
Jh0OxMsv,valley-fm-87-6,Bright,Valley FM 87.6,1,false,Australia,-36.72778,146.9611
36mX79mS,conexao-87-5-fm,Garibaldi RS,Conexão 87.5 FM,3,false,Brazil,-29.257574,-51.523083
36mX79mS,maisnova-88-1-fm,Garibaldi RS,Maisnova 88.1 FM,3,false,Brazil,-29.257574,-51.523083
36mX79mS,serrana-106-1-fm,Garibaldi RS,Serrana 106.1 FM,3,false,Brazil,-29.257574,-51.523083
aDJQLEnj,the-whip-radio,Le Roy IL,The Whip Radio,1,false,United States,40.35198,-88.76424
CkOOnTRn,blagovestie,Voronezh,Blagovestie,7,false,Russia,51.675495,39.20888
CkOOnTRn,komsomolskaya-pravda-voronezh-97-7-fm,Voronezh,Komsomolskaya Pravda  - Voronezh 97.7 FM,7,false,Russia,51.675495,39.20888
CkOOnTRn,melodiya,Voronezh,Melodiya,7,false,Russia,51.675495,39.20888
CkOOnTRn,borneo,Voronezh,Radio Borneo,7,false,Russia,51.675495,39.20888
CkOOnTRn,radio-gubernia,Voronezh,Radio Gubernia,7,false,Russia,51.675495,39.20888
CkOOnTRn,rusradio,Voronezh,Russkoe Radio - Voronezh,7,false,Russia,51.675495,39.20888
CkOOnTRn,radio-sova-radio-sova,Voronezh,Радио СОВА - Radio Sova,7,false,Russia,51.675495,39.20888
pcFowYjH,wire-91-1-fm-radio-mom,Lebanon IN,WIRE 91.1 FM RadioMom,1,false,United States,40.048374,-86.46917
LAJU9XiN,kbjm-am-1400,Lemmon SD,KBJM AM 1400,1,false,United States,45.940834,-102.15932
v6BYUYJ9,puls-fm-104-1,Borås,Puls FM 104.1,2,false,Sweden,57.721035,12.939819
v6BYUYJ9,sr-p4-sjuhaerad,Borås,SR P4 Sjuhärad,2,false,Sweden,57.721035,12.939819
xFphGZks,kix96,Florence AL,KIX96,3,false,United States,34.79981,-87.67725
xFphGZks,wbcf-radio,Florence AL,WBCF Radio,3,false,United States,34.79981,-87.67725
xFphGZks,wqlt-fm,Florence AL,WQLT FM,3,false,United States,34.79981,-87.67725
HBAp7bAj,the-bible-truth-radio,Armbrust PA,The Bible Truth Radio,1,false,United States,40.223682,-79.55115
BYGpZjbp,dunas-fm,La Oliva,DUNAS FM,2,false,Spain,28.610077,-13.926725
BYGpZjbp,radio-dreamer-dj,La Oliva,Radio Dreamer DJ,2,false,Spain,28.610077,-13.926725
UxdjGuPX,synergy1radio,Calumet Park IL,Synergy1Radio,1,false,United States,41.66281,-87.66061
GC8IWX2w,liberal-fm-99-5,Ipubi PE,"Liberal FM 99,5",1,false,Brazil,-7.651944,-40.148888
g1V7BnN4,dolphin-radio,Camarillo CA,Dolphin Radio,1,false,United States,34.216393,-119.037605
0D3JSsS1,wgxm-fm-91-1,Calypso NC,WGXM FM 91.1,1,false,United States,35.153774,-78.10527
YVuYYtze,outlaw-country-radio,Camas WA,KIEV-LP FM 102.7 Outlaw Country Radio,1,false,United States,45.587063,-122.399536
GlMu11qs,fm-exitos-96-9,General Conesa,FM Exitos 96.9,1,false,Argentina,-40.10383,-64.45881
XVrusDvV,metr-fm-107-2,Yoshkar-Ola,Metr FM 107.2,5,false,Russia,56.64022,47.883858
XVrusDvV,metr-golden-hits,Yoshkar-Ola,Metr Golden Hits,5,false,Russia,56.64022,47.883858
XVrusDvV,metr-top-music,Yoshkar-Ola,Metr Top Music,5,false,Russia,56.64022,47.883858
XVrusDvV,puls-radio-fm-103-8,Yoshkar-Ola,Puls-Radio FM 103.8,5,false,Russia,56.64022,47.883858
XVrusDvV,mari-el-radio,Yoshkar-Ola,Марий Эл Радио 105.5 FM,5,false,Russia,56.64022,47.883858
PjO5o6Xr,mundial91,Luis Eduardo Magalhães BA,Mundial91,3,false,Brazil,-12.090454,-45.780537
PjO5o6Xr,radio-cidade-fm-95-9,Luis Eduardo Magalhães BA,Rádio Cidade LEM FM 95.9,3,false,Brazil,-12.090454,-45.780537
PjO5o6Xr,west-point-web-radio,Luis Eduardo Magalhães BA,West Point Web Rádio,3,false,Brazil,-12.090454,-45.780537
TjX9ATiM,wlry,Rushville IN,88.9 FM WLRY - WLRY,1,false,United States,39.609215,-85.44636
KkLlkvka,bucketts-radio-104-1-fm,Gloucester,Bucketts Radio 104.1 FM,1,false,Australia,-32.02333,151.95876
pgXIxsbC,rock-96-7,Bloomington IL,Rock 96.7 - WIHN,1,false,United States,40.484203,-88.99369
1QLDjyp5,ktea-fm-103-5,Cambria CA,Ktea FM 103.5,1,false,United States,35.564137,-121.08075
DuM2v92d,radio-essen,Essen,102.2 Radio Essen,2,false,Germany,51.455643,7.011555
DuM2v92d,kick-fm,Essen,Kick FM,2,false,Germany,51.455643,7.011555
cwON9GGm,exa-94-5-fm-xhbj,Ciudad Victoria,Exa 94.5 FM - XHBJ,9,false,Mexico,23.736916,-99.14111
cwON9GGm,la-cotorra-101-7-fm,Ciudad Victoria,La Cotorra 101.7 FM - XHVIR,9,false,Mexico,23.736916,-99.14111
cwON9GGm,la-caliente-95-3-fm-xhlrs,Ciudad Victoria,La Lupe 95.3 FM - XHLRS,9,false,Mexico,23.736916,-99.14111
cwON9GGm,la-mas-prendida-97-5-fm-xhhp,Ciudad Victoria,La Mas Prendida 97.5 FM - XHHP,9,false,Mexico,23.736916,-99.14111
cwON9GGm,la-v-de-victoria-104-1-fm,Ciudad Victoria,La V de Victoria 104.1 FM - XHRPV,9,false,Mexico,23.736916,-99.14111
cwON9GGm,radio-estilo,Ciudad Victoria,Radio Estilo,9,false,Mexico,23.736916,-99.14111
cwON9GGm,radio-formula-99-3-fm-xhgw,Ciudad Victoria,Radio Fórmula 99.3 FM - XHGW,9,false,Mexico,23.736916,-99.14111
cwON9GGm,radio-uat,Ciudad Victoria,Radio UAT FM 90.5,9,false,Mexico,23.736916,-99.14111
cwON9GGm,tiempo-fm-92-5,Ciudad Victoria,Tiempo FM 92.5,9,false,Mexico,23.736916,-99.14111
fvp98ynE,radio-san-bartolome,Monte Patria,Radio San Bartolomé,1,false,Chile,-30.697895,-70.95869
4DB9P05C,andhow-fm,Upper Hutt,andHow.FM,1,false,New Zealand,-41.12443,175.07079
uiKWWaCe,great-lakes-fm-101-5,Tuncurry,Great Lakes FM 101.5,1,false,Australia,-32.16515,152.49562
04JUfEbC,akaroa-radio,Akaroa,Akaroa Radio,1,false,New Zealand,-43.805206,172.96715
xiXbqbiQ,huonfm,Geeveston,Huon FM 95.3,1,false,Australia,-43.1637,146.92725
LBGW43ou,chaira-estereo-94-1-fm,Cartagena Del Chairá,Chairá Estereo FM 94.1,1,false,Colombia,1.3338448,-74.8434
zHy5TGDp,santa-barbara-stereo-91-2-fm,Simacota,Santa Barbara Stereo 91.2 FM,1,false,Colombia,6.443588,-73.33753
jhqymVO-,estereo-solar-98-3-fm,Jutiapa,Estéreo Solar 98.3 FM,2,false,Guatemala,14.27445,-89.87858
jhqymVO-,ke-buena-jutiapa-93-1-fm,Jutiapa,Ke buena Jutiapa 93.1 FM,2,false,Guatemala,14.27445,-89.87858
h5iYDT98,exa-fm-99-1,San Juan del Rio,Exa FM 99.1,3,false,Mexico,20.383333,-99.98333
h5iYDT98,la-z-97-1-fm,San Juan del Rio,La Z 97.1 FM,3,false,Mexico,20.383333,-99.98333
h5iYDT98,zona-radio,San Juan del Rio,ZonaRadio,3,false,Mexico,20.383333,-99.98333
iRweIkIN,drt915,Tripoli,Dimotiko Radiofonia 91.5 FM,2,false,Greece,37.510136,22.372644
iRweIkIN,ert-tripoli,Tripoli,ERT Tripoli,2,false,Greece,37.510136,22.372644
j3aWYDat,espacio-regional-online,Villa Alemana,Espacio Regional Online,1,false,Chile,-33.051693,-71.390625
vj4sze2G,-1-the-wit-wbwh,Bluffton OH,96.1 The Wit - WBWH,1,false,United States,40.89533,-83.88883
UY5tYuir,energy-fm-87-9,Saratov,Energy FM 87.9,5,false,Russia,51.556377,45.979816
UY5tYuir,humor-fm,Saratov,Humor FM,5,false,Russia,51.556377,45.979816
UY5tYuir,komsomolskaya-pravda-saratov-90-6-fm,Saratov,Komsomolskaya Pravda - Saratov 90.6 FM,5,false,Russia,51.556377,45.979816
UY5tYuir,radiola,Saratov,Radiola 103 FM,5,false,Russia,51.556377,45.979816
UY5tYuir,russkoe-radio,Saratov,Русское Радио,5,false,Russia,51.556377,45.979816
q3nxY44i,radio-spazio-ivrea,Ivrea,Radio Spazio Ivrea,1,false,Italy,45.467278,7.880059
dy3j11J6,boa-nova-a-radio-da-famlia,Praia Grande SP,Boa Nova a Radio da Famlia,5,false,Brazil,-24.008842,-46.41246
dy3j11J6,expressao-gospel-fm,Praia Grande SP,Expressão Gospel,5,false,Brazil,-24.008842,-46.41246
dy3j11J6,radio-iamim,Praia Grande SP,Rádio Iamim,5,false,Brazil,-24.008842,-46.41246
dy3j11J6,xixova-radio-web,Praia Grande SP,Xixová Radio Web,5,false,Brazil,-24.008842,-46.41246
dy3j11J6,o2-radio-interativa-fm,Praia Grande SP,ZOE fm,5,false,Brazil,-24.008842,-46.41246
ACZfcMM2,paula-fm,Laja,Paula FM,1,false,Chile,-37.271423,-72.71949
CVNf5OvY,kisl-fm-88-7,Avalon CA,KISL FM 88.7,1,false,United States,33.34282,-118.328224
Z1ea1Xvl,muzhi-fm-103-4,Muzhi,Muzhi FM 103.4,1,false,Russia,65.4026,64.70599
h8kuIXkq,radio-nacional-ingeniero-jacobacci,Ingeniero Jacobacci,Radio Nacional FM 93.5,1,false,Argentina,-41.329887,-69.548004
XqTY9NvG,radio-buenisima,Padre Las Casas,Radio Buenísima,1,false,Chile,-38.7667,-72.6
yM4tTkvz,streekradio-alkmaar,Alkmaar,Streekradio Alkmaar,2,false,Netherlands,52.63238,4.7533755
yM4tTkvz,alkmaarcentraal,Alkmaar,Streekstad Centraal,2,false,Netherlands,52.63238,4.7533755
vhCJnH93,radio-cultura-fm,Medianeira PR,Rádio Cultura FM 105.9,2,false,Brazil,-25.295279,-54.093224
vhCJnH93,radio-independencia-am-1020,Medianeira PR,Rádio Independência AM 1020,2,false,Brazil,-25.295279,-54.093224
3eAVG6Mm,brian-fm-wanaka,Wanaka,Brian FM Wanaka,2,false,New Zealand,-44.703182,169.1321
3eAVG6Mm,radio-wanaka-fm-92-2,Wanaka,Radio Wanaka FM 92.2,2,false,New Zealand,-44.703182,169.1321
bD7Al9PR,-98-7-fm-fox-news-wgau,Bogart GA,98.7 FM Fox News - WGAU,1,false,United States,33.94928,-83.53461
082L5DkK,echo-fm,Anor,Echo FM,1,false,France,49.99164,4.101883
oXxkr6Ao,puerto-stereo-turbo,Turbo,Puerto Stéreo Turbo,2,false,Colombia,8.095159,-76.728455
oXxkr6Ao,radio-litoral-1060-am,Turbo,Radio Litoral 1060 AM,2,false,Colombia,8.095159,-76.728455
7L4qSe01,power-90-1-fm-wypw,Brandon FL,Power 90.1 FM - WYPW,1,false,United States,27.937801,-82.28593
DWZoGMeM,autoradio,Volgodonsk,Autoradio,5,false,Russia,47.506046,42.179432
DWZoGMeM,europa-plus,Volgodonsk,Europa Plus,5,false,Russia,47.506046,42.179432
DWZoGMeM,radio-record,Volgodonsk,Radio Record,5,false,Russia,47.506046,42.179432
DWZoGMeM,radio-shanson,Volgodonsk,Radio Shanson,5,false,Russia,47.506046,42.179432
DWZoGMeM,russkoe-radio,Volgodonsk,Russkoe Radio,5,false,Russia,47.506046,42.179432
5bI1ZaFa,la-voz-de-yungay,Yungay,La Voz De Yungay FM 102.7,1,false,Chile,-37.122017,-72.01315
iA4KXswx,psychedelic-jukebox,Apex NC,Psychedelic Jukebox,1,false,United States,35.73265,-78.85029
lAGVrVZb,kbcs,Bellevue WA,91.3 KBCS - KBCS,1,false,United States,47.61015,-122.201515
D7apNW0X,merih-fm,Offenbach,Merih FM,1,false,Germany,50.095634,8.776084
PDaL8ZeQ,pongpan-radio-fm-101-75-m-hz,Bang Bon,Pongpan Radio FM 101.75 MHz,2,false,Thailand,13.6592045,100.39914
PDaL8ZeQ,rbs-919-fm-99-5-m-hz,Bang Bon,RBS919 FM99.5 MHz,2,false,Thailand,13.6592045,100.39914
BdfpP2NB,wain-fm-93-5,Columbia KY,WAIN FM 93.5,1,false,United States,37.10284,-85.30635
TNDBhEQo,avtoradio-samara-fm-104-8,Samara,Avtoradio Samara FM 104.8,5,false,Russia,53.241505,50.221245
TNDBhEQo,komsomolskaya-pravda-samara-98-2fm,Samara,Komsomolskaya Pravda - Samara 98.2FM,5,false,Russia,53.241505,50.221245
TNDBhEQo,radiola,Samara,Radiola,5,false,Russia,53.241505,50.221245
TNDBhEQo,fm1043,Samara,Radio Maximum FM 104.3,5,false,Russia,53.241505,50.221245
TNDBhEQo,radio-megapolis,Samara,Radio Megapolis,5,false,Russia,53.241505,50.221245
U36lsUAY,east-west-plug-hip-hop-radio,Kent WA,East West Plug Hip Hop Radio,3,false,United States,47.38093,-122.23484
U36lsUAY,radio-punjab-am-1560,Kent WA,Radio Punjab AM 1560,3,false,United States,47.38093,-122.23484
U36lsUAY,same-grace-gospel-radio,Kent WA,Same Grace Gospel Radio,3,false,United States,47.38093,-122.23484
8Ym_ibjn,chilena-fm-101-9,San Antonio,Chilena FM 101.9,1,false,Chile,-33.592262,-71.605316
1s16uKNZ,radio-verite,East Orange NJ,Radio Verite,1,false,United States,40.767323,-74.204865
Yx8YJDHl,widl-92-1-fm,Caro MI,WIDL 92.1 FM,1,false,United States,43.49113,-83.3969
YZLdS16J,wmxt,Florence SC,WMXT,3,false,United States,34.195435,-79.762566
YZLdS16J,wqpd-fm-q100-5,Florence SC,WQPD-FM Q100.5,3,false,United States,34.195435,-79.762566
k8AzQiFS,presencia-de-dios-radio,Cartago,Presencia de Dios Radio,2,false,Colombia,4.749762,-75.913605
k8AzQiFS,robledo-840-am,Cartago,Robledo 840 AM,2,false,Colombia,4.749762,-75.913605
9A8G9fBA,cadena-ser-levante,Mojácar,Cadena SER Levante,2,false,Spain,37.140644,-1.8508015
9A8G9fBA,spectrum-fm,Mojácar,Spectrum FM Almería,2,false,Spain,37.140644,-1.8508015
BVMpGUqu,beach951,Ebro FL,Beach 95.1 - WBPC,1,false,United States,30.447973,-85.8741
afE9PZyW,kiss-fm-101-5,Eddyville IA,Kiss FM 101.5,1,false,United States,41.158333,-92.635
oEBazeCZ,radio-de-schans,Zaandam,Radio De Schans,2,false,Netherlands,52.438538,4.821508
oEBazeCZ,svensk-folkmusik-akka,Zaandam,Svensk Folkmusik AkkA,2,false,Netherlands,52.438538,4.821508
8sVIiNwy,baita-amigos,Sumaré SP,Baita Amigos,2,false,Brazil,-22.820904,-47.273273
8sVIiNwy,radio-nova-91-fm,Sumaré SP,Rádio Nova 91 FM,2,false,Brazil,-22.820904,-47.273273
ssiGR6AX,west-coast-radio,Estacada OR,West Coast Radio,1,false,United States,45.28772,-122.33517
grdBRGrc,simpatia,Peñaflor,Radio Simpatía FM 108.5,1,false,Chile,-33.606026,-70.87818
KIgCwsJb,radio-fm-93,Rio do Sul SC,Radio FM 93,3,false,Brazil,-27.216093,-49.6435
KIgCwsJb,radio-mirador-fm,Rio do Sul SC,Radio Mirador FM,3,false,Brazil,-27.216093,-49.6435
KIgCwsJb,radio-unidavi,Rio do Sul SC,Rádio UNIDAVI,3,false,Brazil,-27.216093,-49.6435
0YBcFTjx,ancient-faith-music,Chesterton IN,Ancient Faith Music,5,false,United States,41.61059,-87.0642
0YBcFTjx,ancient-faith-music-english,Chesterton IN,Ancient Faith Music (English),5,false,United States,41.61059,-87.0642
0YBcFTjx,ancient-faith-talk,Chesterton IN,Ancient Faith Talk,5,false,United States,41.61059,-87.0642
0YBcFTjx,indiana-dunes-radio,Chesterton IN,Indiana Dunes Old Time Radio,5,false,United States,41.61059,-87.0642
0YBcFTjx,idr-indiana-dunes-radio,Chesterton IN,Perfect Love Radio,5,false,United States,41.61059,-87.0642
DEF6rhPc,diferencia-fm,Salamanca,Diferencia FM,1,false,Chile,-31.782494,-70.96071
cD_WT2k0,kwanza-radio,Beltsville MD,Kwanza Radio,1,false,United States,39.034832,-76.90747
TQtUYBs8,fm-radio-quenac,Quinchao,FM Radio Quenac 107.1,1,false,Chile,-42.53813,-73.41877
00sORmQp,listen2us-radio,Oakland Park FL,Listen2us Radio,1,false,United States,26.172306,-80.13199
MzxVLzAs,payvand-fm,Khujand,Payvand FM,2,true,Tajikistan,40.267517,69.64529
MzxVLzAs,tiroz,Khujand,радио Тироз,2,true,Tajikistan,40.267517,69.64529
d3pAokIC,radio-full-gospel,Sibert,Radio Full Gospel,1,false,Haiti,18.61988,-72.304474
UbykbjtO,radio-sweet-ever-fm-90-3,Mirebalais,Radio Sweet Ever FM 90.3,1,false,Haiti,18.835012,-72.1031
BbPvztT1,realite-fm-95-1,Desdunes,Realite FM 95.1,1,false,Haiti,19.28935,-72.64172
